DATE,TIME,MODEL_CODE,S/N,TOLERANCE,VOLTAGE_MIDDLE,WATTAGE_MIDDLE,AMPERAGE_MIDDLE,CLOSED_PRESSURE
2025/09/29,15:38:03,60CAT0213P,250901097,5,11.148060000000001 > 10.24 < 10.08634,25.824855 > 24.84 < 23.365344999999998,3.4343310750000002 > 3.2217 < 3.107251925,33.097049999999996 > 31.8 < 29.94494999999999
2025/09/29,15:53:04,60CAT0213P,250901098,5,11.148060000000001 > 10.36 < 10.08634,25.824855 > 25.47 < 23.365344999999998,3.4343310750000002 > 3.3188 < 3.107251925,33.097049999999996 > 32.3 < 29.94494999999999
2025/09/29,15:53:04,60CAT0213P,250901098,5,11.148060000000001 > 10.36 < 10.08634,25.824855 > 25.47 < 23.365344999999998,3.4343310750000002 > 3.3188 < 3.107251925,33.097049999999996 > 32.3 < 29.94494999999999
2025/09/29,15:56:20,60CAT0213P,250901099,5,11.148060000000001 > 10.41 < 10.08634,25.824855 > 25.2 < 23.365344999999998,3.4343310750000002 > 3.2882 < 3.107251925,33.097049999999996 > 31.7 < 29.94494999999999
2025/09/29,15:56:20,60CAT0213P,250901099,5,11.148060000000001 > 10.41 < 10.08634,25.824855 > 25.2 < 23.365344999999998,3.4343310750000002 > 3.2882 < 3.107251925,33.097049999999996 > 31.7 < 29.94494999999999
2025/09/29,15:59:46,60CAT0213P,250901100,5,11.148060000000001 > 10.33 < 10.08634,25.824855 > 25.16 < 23.365344999999998,3.4343310750000002 > 3.2711 < 3.107251925,33.097049999999996 > 31.5 < 29.94494999999999
2025/09/29,16:01:48,60CAT0213P,250901101,5,11.148060000000001 > 10.53 < 10.08634,25.824855 > 25.64 < 23.365344999999998,3.4343310750000002 > 3.3407 < 3.107251925,33.097049999999996 > 31.5 < 29.94494999999999
2025/09/29,16:01:48,60CAT0213P,250901101,5,11.148060000000001 > 10.53 < 10.08634,25.824855 > 25.64 < 23.365344999999998,3.4343310750000002 > 3.3407 < 3.107251925,33.097049999999996 > 31.5 < 29.94494999999999
2025/09/29,16:04:44,60CAT0213P,250901102,5,11.148060000000001 > 10.63 < 10.08634,25.824855 > 25.84 < 23.365344999999998,3.4343310750000002 > 3.3743 < 3.107251925,33.097049999999996 > 31.5 < 29.94494999999999
2025/09/29,16:04:44,60CAT0213P,250901102,5,11.148060000000001 > 10.63 < 10.08634,25.824855 > 25.84 < 23.365344999999998,3.4343310750000002 > 3.3743 < 3.107251925,33.097049999999996 > 31.5 < 29.94494999999999
2025/09/29,16:11:09,60CAT0213P,250901102,5,11.148060000000001 > 10.48 < 10.08634,25.824855 > 25.17 < 23.365344999999998,3.4343310750000002 > 3.3013 < 3.107251925,33.097049999999996 > 30.9 < 29.94494999999999
2025/09/29,16:11:09,60CAT0213P,250901102,5,11.148060000000001 > 10.48 < 10.08634,25.824855 > 25.17 < 23.365344999999998,3.4343310750000002 > 3.3013 < 3.107251925,33.097049999999996 > 30.9 < 29.94494999999999
2025/09/29,16:13:12,60CAT0213P,250901103,5,11.148060000000001 > 10.45 < 10.08634,25.824855 > 25.33 < 23.365344999999998,3.4343310750000002 > 3.3224 < 3.107251925,33.097049999999996 > 31.6 < 29.94494999999999
2025/09/29,16:13:12,60CAT0213P,250901103,5,11.148060000000001 > 10.45 < 10.08634,25.824855 > 25.33 < 23.365344999999998,3.4343310750000002 > 3.3224 < 3.107251925,33.097049999999996 > 31.6 < 29.94494999999999
2025/09/29,16:15:48,60CAT0213P,250901104,5,11.148060000000001 > 10.47 < 10.08634,25.824855 > 25.37 < 23.365344999999998,3.4343310750000002 > 3.2861 < 3.107251925,33.097049999999996 > 30.8 < 29.94494999999999
2025/09/29,16:17:59,60CAT0213P,250901105,5,11.148060000000001 > 10.42 < 10.08634,25.824855 > 25.36 < 23.365344999999998,3.4343310750000002 > 3.3144 < 3.107251925,33.097049999999996 > 31.8 < 29.94494999999999
2025/09/29,16:17:59,60CAT0213P,250901105,5,11.148060000000001 > 10.42 < 10.08634,25.824855 > 25.36 < 23.365344999999998,3.4343310750000002 > 3.3144 < 3.107251925,33.097049999999996 > 31.8 < 29.94494999999999
2025/09/29,16:20:16,60CAT0213P,250901106,5,11.148060000000001 > 10.51 < 10.08634,25.824855 > 25.39 < 23.365344999999998,3.4343310750000002 > 3.3138 < 3.107251925,33.097049999999996 > 31.8 < 29.94494999999999
2025/09/29,16:22:40,60CAT0213P,250901107,5,11.148060000000001 > 10.59 < 10.08634,25.824855 > 25.48 < 23.365344999999998,3.4343310750000002 > 3.3165 < 3.107251925,33.097049999999996 > 31.8 < 29.94494999999999
2025/09/29,16:22:40,60CAT0213P,250901107,5,11.148060000000001 > 10.59 < 10.08634,25.824855 > 25.48 < 23.365344999999998,3.4343310750000002 > 3.3165 < 3.107251925,33.097049999999996 > 31.8 < 29.94494999999999
2025/09/29,16:24:53,60CAT0213P,250901108,5,11.148060000000001 > 10.52 < 10.08634,25.824855 > 25.14 < 23.365344999999998,3.4343310750000002 > 3.2466 < 3.107251925,33.097049999999996 > 32.5 < 29.94494999999999
2025/09/29,16:24:53,60CAT0213P,250901108,5,11.148060000000001 > 10.52 < 10.08634,25.824855 > 25.14 < 23.365344999999998,3.4343310750000002 > 3.2466 < 3.107251925,33.097049999999996 > 32.5 < 29.94494999999999
2025/09/29,16:29:20,60CAT0213P,250901109,5,11.148060000000001 > 10.47 < 10.08634,25.824855 > 24.82 < 23.365344999999998,3.4343310750000002 > 3.2694 < 3.107251925,33.097049999999996 > 31.0 < 29.94494999999999
2025/09/29,16:31:22,60CAT0213P,250901110,5,11.148060000000001 > 10.42 < 10.08634,25.824855 > 25.02 < 23.365344999999998,3.4343310750000002 > 3.2739 < 3.107251925,33.097049999999996 > 32.4 < 29.94494999999999
2025/09/29,16:31:22,60CAT0213P,250901110,5,11.148060000000001 > 10.42 < 10.08634,25.824855 > 25.02 < 23.365344999999998,3.4343310750000002 > 3.2739 < 3.107251925,33.097049999999996 > 32.4 < 29.94494999999999
2025/09/29,16:33:49,60CAT0213P,250901111,5,11.148060000000001 > 10.35 < 10.08634,25.824855 > 24.62 < 23.365344999999998,3.4343310750000002 > 3.245 < 3.107251925,33.097049999999996 > 30.8 < 29.94494999999999
2025/09/29,16:33:49,60CAT0213P,250901111,5,11.148060000000001 > 10.35 < 10.08634,25.824855 > 24.62 < 23.365344999999998,3.4343310750000002 > 3.245 < 3.107251925,33.097049999999996 > 30.8 < 29.94494999999999
2025/09/29,16:35:59,60CAT0213P,250901112,5,11.148060000000001 > 10.42 < 10.08634,25.824855 > 25.3 < 23.365344999999998,3.4343310750000002 > 3.2811 < 3.107251925,33.097049999999996 > 31.3 < 29.94494999999999
2025/09/29,16:35:59,60CAT0213P,250901112,5,11.148060000000001 > 10.42 < 10.08634,25.824855 > 25.3 < 23.365344999999998,3.4343310750000002 > 3.2811 < 3.107251925,33.097049999999996 > 31.3 < 29.94494999999999
2025/09/29,16:35:59,60CAT0213P,250901112,5,11.148060000000001 > 10.42 < 10.08634,25.824855 > 25.3 < 23.365344999999998,3.4343310750000002 > 3.2811 < 3.107251925,33.097049999999996 > 31.3 < 29.94494999999999
2025/09/29,16:35:59,60CAT0213P,250901112,5,11.148060000000001 > 10.42 < 10.08634,25.824855 > 25.3 < 23.365344999999998,3.4343310750000002 > 3.2811 < 3.107251925,33.097049999999996 > 31.3 < 29.94494999999999
2025/09/29,16:43:24,60CAT0213P,250901113,5,11.148060000000001 > 10.49 < 10.08634,25.824855 > 25.11 < 23.365344999999998,3.4343310750000002 > 3.3116 < 3.107251925,33.097049999999996 > 30.8 < 29.94494999999999
2025/09/29,16:43:24,60CAT0213P,250901113,5,11.148060000000001 > 10.49 < 10.08634,25.824855 > 25.11 < 23.365344999999998,3.4343310750000002 > 3.3116 < 3.107251925,33.097049999999996 > 30.8 < 29.94494999999999
2025/09/29,16:46:12,60CAT0213P,250901114,5,11.148060000000001 > 10.43 < 10.08634,25.824855 > 25.17 < 23.365344999999998,3.4343310750000002 > 3.3003 < 3.107251925,33.097049999999996 > 31.0 < 29.94494999999999
2025/09/29,17:41:06,60CAT0213P,250901135,5,11.148060000000001 > 10.74 < 10.08634,25.824855 > 25.89 < 23.365344999999998,3.4343310750000002 > 3.3465 < 3.107251925,33.097049999999996 > 31.1 < 29.94494999999999
2025/09/29,17:41:06,60CAT0213P,250901135,5,11.148060000000001 > 10.74 < 10.08634,25.824855 > 25.89 < 23.365344999999998,3.4343310750000002 > 3.3465 < 3.107251925,33.097049999999996 > 31.1 < 29.94494999999999
2025/09/29,18:04:44,60CAT0213P,250901135,5,11.148060000000001 > 10.64 < 10.08634,25.824855 > 25.65 < 23.365344999999998,3.4343310750000002 > 3.3862 < 3.107251925,33.097049999999996 > 31.5 < 29.94494999999999
2025/09/29,18:07:03,60CAT0213P,250901136,5,11.148060000000001 > 10.46 < 10.08634,25.824855 > 24.99 < 23.365344999999998,3.4343310750000002 > 3.3163 < 3.107251925,33.097049999999996 > 31.0 < 29.94494999999999
2025/09/29,18:09:28,60CAT0213P,250901137,5,11.148060000000001 > 10.43 < 10.08634,25.824855 > 24.95 < 23.365344999999998,3.4343310750000002 > 3.281 < 3.107251925,33.097049999999996 > 31.3 < 29.94494999999999
2025/09/29,18:11:38,60CAT0213P,250901138,5,11.148060000000001 > 10.45 < 10.08634,25.824855 > 24.86 < 23.365344999999998,3.4343310750000002 > 3.3107 < 3.107251925,33.097049999999996 > 30.9 < 29.94494999999999
2025/09/29,18:11:38,60CAT0213P,250901138,5,11.148060000000001 > 10.45 < 10.08634,25.824855 > 24.86 < 23.365344999999998,3.4343310750000002 > 3.3107 < 3.107251925,33.097049999999996 > 30.9 < 29.94494999999999
2025/09/29,18:13:57,60CAT0213P,250901139,5,11.148060000000001 > 10.2 < 10.08634,25.824855 > 24.3 < 23.365344999999998,3.4343310750000002 > 3.222 < 3.107251925,33.097049999999996 > 30.7 < 29.94494999999999
2025/09/29,18:13:57,60CAT0213P,250901139,5,11.148060000000001 > 10.2 < 10.08634,25.824855 > 24.3 < 23.365344999999998,3.4343310750000002 > 3.222 < 3.107251925,33.097049999999996 > 30.7 < 29.94494999999999
2025/09/29,18:16:09,60CAT0213P,250901140,5,11.148060000000001 > 10.29 < 10.08634,25.824855 > 24.76 < 23.365344999999998,3.4343310750000002 > 3.2577 < 3.107251925,33.097049999999996 > 31.2 < 29.94494999999999
2025/09/29,18:18:12,60CAT0213P,250901141,5,11.148060000000001 > 10.39 < 10.08634,25.824855 > 24.62 < 23.365344999999998,3.4343310750000002 > 3.2207 < 3.107251925,33.097049999999996 > 32.0 < 29.94494999999999
2025/09/29,18:18:12,60CAT0213P,250901141,5,11.148060000000001 > 10.39 < 10.08634,25.824855 > 24.62 < 23.365344999999998,3.4343310750000002 > 3.2207 < 3.107251925,33.097049999999996 > 32.0 < 29.94494999999999
2025/09/29,18:20:57,60CAT0213P,250901142,5,11.148060000000001 > 10.64 < 10.08634,25.824855 > 25.41 < 23.365344999999998,3.4343310750000002 > 3.3483 < 3.107251925,33.097049999999996 > 31.2 < 29.94494999999999
2025/09/29,18:23:06,60CAT0213P,250901143,5,11.148060000000001 > 10.52 < 10.08634,25.824855 > 25.12 < 23.365344999999998,3.4343310750000002 > 3.3037 < 3.107251925,33.097049999999996 > 31.2 < 29.94494999999999
2025/09/29,18:25:42,60CAT0213P,250901144,5,11.148060000000001 > 10.45 < 10.08634,25.824855 > 24.85 < 23.365344999999998,3.4343310750000002 > 3.3146 < 3.107251925,33.097049999999996 > 31.3 < 29.94494999999999
2025/09/29,18:25:42,60CAT0213P,250901144,5,11.148060000000001 > 10.45 < 10.08634,25.824855 > 24.85 < 23.365344999999998,3.4343310750000002 > 3.3146 < 3.107251925,33.097049999999996 > 31.3 < 29.94494999999999
2025/09/29,18:28:00,60CAT0213P,250901145,5,11.148060000000001 > 10.51 < 10.08634,25.824855 > 25.0 < 23.365344999999998,3.4343310750000002 > 3.2576 < 3.107251925,33.097049999999996 > 32.3 < 29.94494999999999
2025/09/29,18:28:00,60CAT0213P,250901145,5,11.148060000000001 > 10.51 < 10.08634,25.824855 > 25.0 < 23.365344999999998,3.4343310750000002 > 3.2576 < 3.107251925,33.097049999999996 > 32.3 < 29.94494999999999
2025/09/29,18:30:53,60CAT0213P,250901146,5,11.148060000000001 > 10.36 < 10.08634,25.824855 > 24.59 < 23.365344999999998,3.4343310750000002 > 3.2492 < 3.107251925,33.097049999999996 > 31.3 < 29.94494999999999
2025/09/29,18:33:19,60CAT0213P,250901147,5,11.148060000000001 > 10.27 < 10.08634,25.824855 > 24.68 < 23.365344999999998,3.4343310750000002 > 3.2962 < 3.107251925,33.097049999999996 > 32.5 < 29.94494999999999
2025/09/29,18:35:46,60CAT0213P,250901148,5,11.148060000000001 > 10.53 < 10.08634,25.824855 > 24.87 < 23.365344999999998,3.4343310750000002 > 3.262 < 3.107251925,33.097049999999996 > 31.2 < 29.94494999999999
2025/09/29,18:38:50,60CAT0213P,250901149,5,11.148060000000001 > 10.52 < 10.08634,25.824855 > 24.99 < 23.365344999999998,3.4343310750000002 > 3.2628 < 3.107251925,33.097049999999996 > 32.0 < 29.94494999999999
2025/09/29,18:41:09,60CAT0213P,250901150,5,11.148060000000001 > 10.35 < 10.08634,25.824855 > 25.44 < 23.365344999999998,3.4343310750000002 > 3.3218 < 3.107251925,33.097049999999996 > 32.4 < 29.94494999999999
2025/09/29,18:41:09,60CAT0213P,250901150,5,11.148060000000001 > 10.35 < 10.08634,25.824855 > 25.44 < 23.365344999999998,3.4343310750000002 > 3.3218 < 3.107251925,33.097049999999996 > 32.4 < 29.94494999999999
2025/09/29,18:41:09,60CAT0213P,250901150,5,11.148060000000001 > 10.35 < 10.08634,25.824855 > 25.44 < 23.365344999999998,3.4343310750000002 > 3.3218 < 3.107251925,33.097049999999996 > 32.4 < 29.94494999999999
2025/09/29,18:43:34,60CAT0213P,250901151,5,11.148060000000001 > 10.23 < 10.08634,25.824855 > 24.22 < 23.365344999999998,3.4343310750000002 > 3.1444 < 3.107251925,33.097049999999996 > 32.0 < 29.94494999999999
2025/09/29,18:43:34,60CAT0213P,250901151,5,11.148060000000001 > 10.23 < 10.08634,25.824855 > 24.22 < 23.365344999999998,3.4343310750000002 > 3.1444 < 3.107251925,33.097049999999996 > 32.0 < 29.94494999999999
2025/09/29,18:47:22,60CAT0213P,250901152,5,11.148060000000001 > 10.24 < 10.08634,25.824855 > 24.71 < 23.365344999999998,3.4343310750000002 > 3.1984 < 3.107251925,33.097049999999996 > 31.1 < 29.94494999999999
2025/09/29,18:47:22,60CAT0213P,250901152,5,11.148060000000001 > 10.24 < 10.08634,25.824855 > 24.71 < 23.365344999999998,3.4343310750000002 > 3.1984 < 3.107251925,33.097049999999996 > 31.1 < 29.94494999999999
2025/09/29,18:49:32,60CAT0213P,250901153,5,11.148060000000001 > 10.47 < 10.08634,25.824855 > 25.11 < 23.365344999999998,3.4343310750000002 > 3.3276 < 3.107251925,33.097049999999996 > 30.6 < 29.94494999999999
2025/09/29,18:49:32,60CAT0213P,250901153,5,11.148060000000001 > 10.47 < 10.08634,25.824855 > 25.11 < 23.365344999999998,3.4343310750000002 > 3.3276 < 3.107251925,33.097049999999996 > 30.6 < 29.94494999999999
2025/09/29,18:52:14,60CAT0213P,250901154,5,11.148060000000001 > 10.33 < 10.08634,25.824855 > 24.93 < 23.365344999999998,3.4343310750000002 > 3.2611 < 3.107251925,33.097049999999996 > 31.4 < 29.94494999999999
2025/09/29,18:52:14,60CAT0213P,250901154,5,11.148060000000001 > 10.33 < 10.08634,25.824855 > 24.93 < 23.365344999999998,3.4343310750000002 > 3.2611 < 3.107251925,33.097049999999996 > 31.4 < 29.94494999999999
2025/09/29,18:52:14,60CAT0213P,250901154,5,11.148060000000001 > 10.33 < 10.08634,25.824855 > 24.93 < 23.365344999999998,3.4343310750000002 > 3.2611 < 3.107251925,33.097049999999996 > 31.4 < 29.94494999999999
2025/09/29,18:52:14,60CAT0213P,250901154,5,11.148060000000001 > 10.33 < 10.08634,25.824855 > 24.93 < 23.365344999999998,3.4343310750000002 > 3.2611 < 3.107251925,33.097049999999996 > 31.4 < 29.94494999999999
2025/09/29,19:02:39,60CAT0213P,250901155,5,11.148060000000001 > 10.4 < 10.08634,25.824855 > 24.5 < 23.365344999999998,3.4343310750000002 > 3.2127 < 3.107251925,33.097049999999996 > 32.3 < 29.94494999999999
2025/09/29,19:02:39,60CAT0213P,250901155,5,11.148060000000001 > 10.4 < 10.08634,25.824855 > 24.5 < 23.365344999999998,3.4343310750000002 > 3.2127 < 3.107251925,33.097049999999996 > 32.3 < 29.94494999999999
2025/09/29,19:04:44,60CAT0213P,250901156,5,11.148060000000001 > 10.38 < 10.08634,25.824855 > 24.66 < 23.365344999999998,3.4343310750000002 > 3.2379 < 3.107251925,33.097049999999996 > 32.2 < 29.94494999999999
2025/09/29,19:04:44,60CAT0213P,250901156,5,11.148060000000001 > 10.38 < 10.08634,25.824855 > 24.66 < 23.365344999999998,3.4343310750000002 > 3.2379 < 3.107251925,33.097049999999996 > 32.2 < 29.94494999999999
2025/09/29,19:06:59,60CAT0213P,250901157,5,11.148060000000001 > 10.61 < 10.08634,25.824855 > 25.61 < 23.365344999999998,3.4343310750000002 > 3.2483 < 3.107251925,33.097049999999996 > 32.5 < 29.94494999999999
2025/09/29,19:06:59,60CAT0213P,250901157,5,11.108580000000002 > 10.61 < 10.05062,26.0100225 > 25.61 < 23.5328775,3.4429195500000005 > 3.2483 < 3.11502245,33.06975 > 32.5 < 29.92025
2025/09/29,19:06:59,60CAT0213P,250901157,5,11.108580000000002 > 10.61 < 10.05062,26.0100225 > 25.61 < 23.5328775,3.4429195500000005 > 3.2483 < 3.11502245,33.06975 > 32.5 < 29.92025
2025/09/29,19:06:59,60CAT0213P,250901157,5,11.108580000000002 > 10.61 < 10.05062,26.0100225 > 25.61 < 23.5328775,3.4429195500000005 > 3.2483 < 3.11502245,33.06975 > 32.5 < 29.92025
2025/09/29,19:06:59,60CAT0213P,250901157,5,11.108580000000002 > 10.61 < 10.05062,26.0100225 > 25.61 < 23.5328775,3.4429195500000005 > 3.2483 < 3.11502245,33.06975 > 32.5 < 29.92025
2025/09/29,19:06:59,60CAT0213P,250901157,5,11.108580000000002 > 10.61 < 10.05062,26.0100225 > 25.61 < 23.5328775,3.4429195500000005 > 3.2483 < 3.11502245,33.06975 > 32.5 < 29.92025
2025/09/29,19:06:59,60CAT0213P,250901157,5,11.108580000000002 > 10.61 < 10.05062,26.0100225 > 25.61 < 23.5328775,3.4429195500000005 > 3.2483 < 3.11502245,33.06975 > 32.5 < 29.92025
2025/09/29,19:06:59,60CAT0213P,250901157,5,11.108580000000002 > 10.61 < 10.05062,26.0100225 > 25.61 < 23.5328775,3.4429195500000005 > 3.2483 < 3.11502245,33.06975 > 32.5 < 29.92025
2025/09/29,19:06:59,60CAT0213P,250901157,5,11.108580000000002 > 10.61 < 10.05062,26.0100225 > 25.61 < 23.5328775,3.4429195500000005 > 3.2483 < 3.11502245,33.06975 > 32.5 < 29.92025
2025/09/29,19:06:59,60CAT0213P,250901157,5,11.108580000000002 > 10.61 < 10.05062,26.0100225 > 25.61 < 23.5328775,3.4429195500000005 > 3.2483 < 3.11502245,33.06975 > 32.5 < 29.92025
2025/09/29,19:06:59,60CAT0213P,250901157,5,11.108580000000002 > 10.61 < 10.05062,26.0100225 > 25.61 < 23.5328775,3.4429195500000005 > 3.2483 < 3.11502245,33.06975 > 32.5 < 29.92025
2025/09/29,19:06:59,60CAT0213P,250901157,5,11.108580000000002 > 10.61 < 10.05062,26.0100225 > 25.61 < 23.5328775,3.4429195500000005 > 3.2483 < 3.11502245,33.06975 > 32.5 < 29.92025
2025/09/29,19:06:59,60CAT0213P,250901157,5,11.108580000000002 > 10.61 < 10.05062,26.0100225 > 25.61 < 23.5328775,3.4429195500000005 > 3.2483 < 3.11502245,33.06975 > 32.5 < 29.92025
2025/09/29,19:06:59,60CAT0213P,250901157,5,11.108580000000002 > 10.61 < 10.05062,26.0100225 > 25.61 < 23.5328775,3.4429195500000005 > 3.2483 < 3.11502245,33.06975 > 32.5 < 29.92025
2025/09/29,19:06:59,60CAT0213P,250901157,5,11.108580000000002 > 10.61 < 10.05062,26.0100225 > 25.61 < 23.5328775,3.4429195500000005 > 3.2483 < 3.11502245,33.06975 > 32.5 < 29.92025
2025/09/29,19:06:59,60CAT0213P,250901157,5,11.108580000000002 > 10.61 < 10.05062,26.0100225 > 25.61 < 23.5328775,3.4429195500000005 > 3.2483 < 3.11502245,33.06975 > 32.5 < 29.92025
2025/09/29,19:06:59,60CAT0213P,250901157,5,11.108580000000002 > 10.61 < 10.05062,26.0100225 > 25.61 < 23.5328775,3.4429195500000005 > 3.2483 < 3.11502245,33.06975 > 32.5 < 29.92025
2025/09/29,19:06:59,60CAT0213P,250901157,5,11.108580000000002 > 10.61 < 10.05062,26.0100225 > 25.61 < 23.5328775,3.4429195500000005 > 3.2483 < 3.11502245,33.06975 > 32.5 < 29.92025
2025/09/29,19:06:59,60CAT0213P,250901157,5,11.108580000000002 > 10.61 < 10.05062,26.0100225 > 25.61 < 23.5328775,3.4429195500000005 > 3.2483 < 3.11502245,33.06975 > 32.5 < 29.92025
2025/09/29,19:06:59,60CAT0213P,250901157,5,11.108580000000002 > 10.61 < 10.05062,26.0100225 > 25.61 < 23.5328775,3.4429195500000005 > 3.2483 < 3.11502245,33.06975 > 32.5 < 29.92025
2025/09/29,19:06:59,60CAT0213P,250901157,5,11.108580000000002 > 10.61 < 10.05062,26.0100225 > 25.61 < 23.5328775,3.4429195500000005 > 3.2483 < 3.11502245,33.06975 > 32.5 < 29.92025
2025/09/29,19:06:59,60CAT0213P,250901157,5,11.108580000000002 > 10.61 < 10.05062,26.0100225 > 25.61 < 23.5328775,3.4429195500000005 > 3.2483 < 3.11502245,33.06975 > 32.5 < 29.92025
2025/09/29,19:06:59,60CAT0213P,250901157,5,11.108580000000002 > 10.61 < 10.05062,26.0100225 > 25.61 < 23.5328775,3.4429195500000005 > 3.2483 < 3.11502245,33.06975 > 32.5 < 29.92025
2025/09/29,19:06:59,60CAT0213P,250901157,5,11.108580000000002 > 10.61 < 10.05062,26.0100225 > 25.61 < 23.5328775,3.4429195500000005 > 3.2483 < 3.11502245,33.06975 > 32.5 < 29.92025
2025/09/29,19:06:59,60CAT0213P,250901157,5,11.108580000000002 > 10.61 < 10.05062,26.0100225 > 25.61 < 23.5328775,3.4429195500000005 > 3.2483 < 3.11502245,33.06975 > 32.5 < 29.92025
2025/09/29,19:06:59,60CAT0213P,250901157,5,11.108580000000002 > 10.61 < 10.05062,26.0100225 > 25.61 < 23.5328775,3.4429195500000005 > 3.2483 < 3.11502245,33.06975 > 32.5 < 29.92025
2025/09/29,19:06:59,60CAT0213P,250901157,5,11.108580000000002 > 10.61 < 10.05062,26.0100225 > 25.61 < 23.5328775,3.4429195500000005 > 3.2483 < 3.11502245,33.06975 > 32.5 < 29.92025
2025/09/29,19:06:59,60CAT0213P,250901157,5,11.108580000000002 > 10.61 < 10.05062,26.0100225 > 25.61 < 23.5328775,3.4429195500000005 > 3.2483 < 3.11502245,33.06975 > 32.5 < 29.92025
2025/09/29,19:06:59,60CAT0213P,250901157,5,11.108580000000002 > 10.61 < 10.05062,26.0100225 > 25.61 < 23.5328775,3.4429195500000005 > 3.2483 < 3.11502245,33.06975 > 32.5 < 29.92025
2024/12/10,9:14:06,60CAT0213P,241200096,5,11.33265 > 10.9 < 10.25335,26.064675000000005 > 24.8 < 23.582325,3.4607475000000005 > 3.31 < 3.1311525000000002,33.678225000000005 > 33.1 < 30.470775
2025/09/29,19:06:59,60CAT0213P,250901157,5,11.108580000000002 > 10.61 < 10.05062,26.0100225 > 25.61 < 23.5328775,3.4429195500000005 > 3.2483 < 3.11502245,33.06975 > 32.5 < 29.92025
2025/09/29,19:06:59,60CAT0213P,250901157,5,11.108580000000002 > 10.61 < 10.05062,26.0100225 > 25.61 < 23.5328775,3.4429195500000005 > 3.2483 < 3.11502245,33.06975 > 32.5 < 29.92025
2025/09/29,19:06:59,60CAT0213P,250901157,5,11.108580000000002 > 10.61 < 10.05062,26.0100225 > 25.61 < 23.5328775,3.4429195500000005 > 3.2483 < 3.11502245,33.06975 > 32.5 < 29.92025
2025/09/29,19:06:59,60CAT0213P,250901157,5,11.108580000000002 > 10.61 < 10.05062,26.0100225 > 25.61 < 23.5328775,3.4429195500000005 > 3.2483 < 3.11502245,33.06975 > 32.5 < 29.92025
2025/09/29,19:06:59,60CAT0213P,250901157,5,11.108580000000002 > 10.61 < 10.05062,26.0100225 > 25.61 < 23.5328775,3.4429195500000005 > 3.2483 < 3.11502245,33.06975 > 32.5 < 29.92025
2025/09/29,19:06:59,60CAT0213P,250901157,5,11.108580000000002 > 10.61 < 10.05062,26.0100225 > 25.61 < 23.5328775,3.4429195500000005 > 3.2483 < 3.11502245,33.06975 > 32.5 < 29.92025
2025/09/29,19:06:59,60CAT0213P,250901157,5,11.108580000000002 > 10.61 < 10.05062,26.0100225 > 25.61 < 23.5328775,3.4429195500000005 > 3.2483 < 3.11502245,33.06975 > 32.5 < 29.92025
2025/09/29,19:06:59,60CAT0213P,250901157,5,11.108580000000002 > 10.61 < 10.05062,26.0100225 > 25.61 < 23.5328775,3.4429195500000005 > 3.2483 < 3.11502245,33.06975 > 32.5 < 29.92025
2025/09/29,19:06:59,60CAT0213P,250901157,5,11.108580000000002 > 10.61 < 10.05062,26.0100225 > 25.61 < 23.5328775,3.4429195500000005 > 3.2483 < 3.11502245,33.06975 > 32.5 < 29.92025
2025/09/30,08:33:04,60CAT0213P,250901158,5,11.108580000000002 > 10.81 < 10.05062,26.0100225 > 25.38 < 23.5328775,3.4429195500000005 > 3.3804 < 3.11502245,33.06975 > 32.0 < 29.92025
2025/09/30,08:33:04,60CAT0213P,250901158,5,11.108580000000002 > 10.81 < 10.05062,26.0100225 > 25.38 < 23.5328775,3.4429195500000005 > 3.3804 < 3.11502245,33.06975 > 32.0 < 29.92025
2025/09/30,08:35:09,60CAT0213P,250901159,5,11.108580000000002 > 10.5 < 10.05062,26.0100225 > 24.55 < 23.5328775,3.4429195500000005 > 3.2866 < 3.11502245,33.06975 > 31.2 < 29.92025
2025/09/30,08:47:58,60CAT0213P,250901160,5,11.108580000000002 > 10.8 < 10.05062,26.0100225 > 25.32 < 23.5328775,3.4429195500000005 > 3.3247 < 3.11502245,33.06975 > 31.4 < 29.92025
2025/09/30,08:50:39,60CAT0213P,250901160,5,11.108580000000002 > 10.83 < 10.05062,26.0100225 > 25.18 < 23.5328775,3.4429195500000005 > 3.3047 < 3.11502245,33.06975 > 31.7 < 29.92025
2025/09/30,08:50:39,60CAT0213P,250901160,5,11.108580000000002 > 10.83 < 10.05062,26.0100225 > 25.18 < 23.5328775,3.4429195500000005 > 3.3047 < 3.11502245,33.06975 > 31.7 < 29.92025
2025/09/30,08:53:09,60CAT0213P,250901161,5,11.108580000000002 > 11.03 < 10.05062,26.0100225 > 25.45 < 23.5328775,3.4429195500000005 > 3.3818 < 3.11502245,33.06975 > 32.4 < 29.92025
2025/09/30,08:55:38,60CAT0213P,250901162,5,11.108580000000002 > 10.72 < 10.05062,26.0100225 > 25.01 < 23.5328775,3.4429195500000005 > 3.3081 < 3.11502245,33.06975 > 31.3 < 29.92025
2025/09/30,08:58:03,60CAT0213P,250901163,5,11.108580000000002 > 10.9 < 10.05062,26.0100225 > 25.52 < 23.5328775,3.4429195500000005 > 3.3289 < 3.11502245,33.06975 > 32.5 < 29.92025
